"station_english_name";"station_latitude";"station_longitude"
"Route Point";"27.753740424231168";"85.36780491471292"
"Route Point";"27.75407955755864";"85.36806408315897"
"Route Point";"27.693924297843704";"85.21808099001645"
"Route Point";"27.69512779355613";"85.21713182330132"
"Route Point";"27.69562741553015";"85.21659605205059"
"Kharibot Thankot";"27.69591091955484";"85.2162265777588"
"Route Point";"27.696306339645385";"85.21549735218287"
"Route Point";"27.69584056312735";"85.2150584757328"
"Route Point";"27.69576872234027";"85.21491900086404"
"Route Point";"27.695818298425678";"85.21473325788973"
"Route Point";"27.69594060579756";"85.2145703136921"
"Sarosawati Than Bus Stop";"27.69626566962708";"85.21456595510244"
"Route Point";"27.69641291283313";"85.21460484713316"
"Route Point";"27.696539969310944";"85.21464977413416"
"Route Point";"27.696649807735664";"85.21477416157722"
"Route Point";"27.707791302549577";"85.2822558581829"
"Route Point";"27.707736092127757";"85.28236079961061"
"Route Point";"27.707980680020693";"85.28206843882799"
"Route Point";"27.708256137573706";"85.2818089351058"
"Route Point";"27.708629250844066";"85.28134558349848"
"Route Point";"27.70896852457163";"85.28094727545978"
"Route Point";"27.709360632263454";"85.28060059994459"
"Route Point";"27.709642319659654";"85.28031159192324"
"Route Point";"27.70979102894004";"85.28006482869387"
"Route Point";"27.71001839642991";"85.27961388230322"
"Route Point";"27.710393878257513";"85.27924071997404"
"Route Point";"27.710673485229492";"85.27903385460375"
"Route Point";"27.710880370181602";"85.27887091040613"
"Route Point";"27.711196484881466";"85.27850311249495"
"Route Point";"27.71143720635303";"85.27819734066725"
"Route Point";"27.711554747100507";"85.27790866792202"
"Route Point";"27.71281592760464";"85.27547288686037"
"Route Point";"27.712038859298524";"85.27698263525964"
"Route Point";"27.713570135666433";"85.27417603880168"
"Route Point";"27.714347786687853";"85.27294356375933"
"Route Point";"27.714501238543576";"85.27271289378405"
"Route Point";"27.714860083529725";"85.27239672839642"
"Route Point";"27.71511623104827";"85.27223244309425"
"Route Point";"27.715681059429635";"85.27178820222618"
"Route Point";"27.71608531210307";"85.27149382978679"
"Route Point";"27.7165637648728";"85.27101270854473"
"Route Point";"27.71693863055767";"85.27078170329332"
"Route Point";"27.717314385366688";"85.2706442400813"
"Route Point";"27.71786822066304";"85.2702771127224"
"Route Point";"27.717990503318322";"85.27017887681724"
"Route Point";"27.71806707830932";"85.27005046606064"
"Route Point";"27.71813801400884";"85.2697926387191"
"Route Point";"27.718308081418463";"85.26946406811474"
"Route Point";"27.718450249258936";"85.26925753802061"
"Route Point";"27.718508719068538";"85.2690453082323"
"Route Point";"27.718471915740256";"85.26888504624367"
"Route Point";"27.718362396085027";"85.26870500296354"
"Route Point";"27.718107740201308";"85.26847098022701"
"Route Point";"27.717952512605166";"85.26829697191715"
"Route Point";"27.71799970419219";"85.26795700192451"
"Route Point";"27.71806262627643";"85.26783160865307"
"Route Point";"27.71799970419219";"85.26699375361204"
"Route Point";"27.717971804765824";"85.26672217994928"
"Route Point";"27.717891371273364";"85.26624005287886"
"Route Point";"27.717857535764313";"85.26578709483147"
"Route Point";"27.717807079283986";"85.26561878621578"
"Route Point";"27.71768064117778";"85.26539146900176"
"Route Point";"27.71754915726396";"85.26509743183851"
"Route Point";"27.71742034442716";"85.26463910937309"
"Route Point";"27.71732566392704";"85.26414524763823"
"Route Point";"27.71740283299288";"85.26391223073004"
"Route Point";"27.717574682370227";"85.26373788714409"
"Route Point";"27.71810150735753";"85.26345994323492"
"Route Point";"27.71844995245779";"85.26318032294512"
"Route Point";"27.718664539474073";"85.26289969682693"
"Route Point";"27.718821250057346";"85.26248093694448"
"Route Point";"27.718922755655868";"85.26218052953482"
"Route Point";"27.71917503524294";"85.26170577853917"
"Route Point";"27.719193436789997";"85.26153512299061"
"Route Point";"27.719115972191947";"85.26122130453587"
"Route Point";"27.7190940090392";"85.26106204837559"
"Route Point";"27.719193733589105";"85.26073213666677"
"Route Point";"27.719262590963204";"85.26040658354759"
"Route Point";"27.719238550247024";"85.26023592799902"
"Route Point";"27.71916494407067";"85.26011019945145"
"Route Point";"27.71903108755005";"85.25998279452324"
"Route Point";"27.71891533565917";"85.25972563773392"
"Route Point";"27.718802254847112";"85.25932833552359"
"Route Point";"27.71857282806233";"85.25887571275234"
"Route Point";"27.71852741752895";"85.25877211242914"
"Route Point";"27.7185321663438";"85.25825578719378"
"Route Point";"27.718628032999042";"85.25790374726057"
"Route Point";"27.718644060233483";"85.25767911225557"
"Route Point";"27.71861022495799";"85.25736462324858"
"Route Point";"27.720721347959124";"85.2539635822177"
"Route Point";"27.720937711271738";"85.2538237720728"
"Route Point";"27.721211948927536";"85.25372117757797"
"Route Point";"27.721409910096746";"85.25363434106112"
"Route Point";"27.721512600456744";"85.25349486619234"
"Route Point";"27.721483811550527";"85.25354783982037"
"Route Point";"27.721364203951648";"85.25286957621574"
"Route Point";"27.721411987648345";"85.2525956556201"
"Route Point";"27.721413471613737";"85.25215644389391"
"Route Point";"27.721476985313924";"85.25184866040945"
"Route Point";"27.721621226570406";"85.25155998766422"
"Route Point";"27.721642595629202";"85.25110837072134"
"Route Point";"27.72161499392749";"85.25074895471334"
"Route Point";"27.721888042712653";"85.25041468441486"
"Route Point";"27.72221926184296";"85.24978335946798"
"Route Point";"27.7223925875818";"85.24946987628937"
"Route Point";"27.72259114018714";"85.24898305535318"
"Route Point";"27.722736567127566";"85.24873930960894"
"Route Point";"27.7228348044";"85.24841945618391"
"Route Point";"27.72317076926694";"85.24808015674353"
"Route Point";"27.72340137352782";"85.2474558725953"
"Route Point";"27.723707657969623";"85.24686578661203"
"Route Point";"27.723890775291725";"85.24633001536131"
"Route Point";"27.72410357088582";"85.24602323770523"
"Route Point";"27.724338328165366";"85.24581704288721"
"Route Point";"27.724806654072573";"85.24512469768524"
"Route Point";"27.724933677482568";"85.24469118565321"
"Hakyachautara";"27.723783041799106";"85.24667702615261"
"Ramhari pull";"27.72447722351119";"85.24565041065215"
"Route Point";"27.72502746102673";"85.24430830031633"
"Route Point";"27.725034583824257";"85.24416077882053"
"Route Point";"27.725010841164014";"85.24379499256611"
"Route Point";"27.725031615992023";"85.24362131953241"
"Route Point";"27.725090082272384";"85.24346172809602"
"Route Point";"27.725176446111405";"85.24339031428099"
"Route Point";"27.72529961091811";"85.24332895874977"
"Route Point";"27.725434943653696";"85.24329610168934"
"Route Point";"27.725599360830095";"85.24322032928468"
"Route Point";"27.72579167519108";"85.2430694550276"
"Route Point";"27.725916619987625";"85.24294372648002"
"Route Point";"27.725998531462984";"85.24281363934277"
"Route Point";"27.726039783958072";"85.24266947060823"
"Route Point";"27.726043048543364";"85.2422369644046"
"Route Point";"27.72608014609644";"85.24201232939959"
"Route Point";"27.726136831133157";"85.24182323366404"
"Route Point";"27.726290563178623";"85.24148359894754"
"Route Point";"27.72642292688964";"85.24127740412952"
"Route Point";"27.690031400048465";"85.33888164907694"
"Route Point";"27.726522941515373";"85.24110976606607"
"Route Point";"27.72661138167174";"85.24101220071316"
"Route Point";"27.726876108153967";"85.2409427985549"
"Route Point";"27.72702894882349";"85.24085126817226"
"Route Point";"27.72718653771661";"85.24063132703306"
"Route Point";"27.72725064160795";"85.24045664817096"
"Route Point";"27.689934914507408";"85.33977683633566"
"Route Point";"27.726763332376926";"85.24097397923468"
"Route Point";"27.727255390042863";"85.24025112390517"
"Setoghar";"27.72731741645469";"85.24001810699701"
"Route Point";"27.72753703121764";"85.23951150476933"
"Route Point";"27.72765366428349";"85.2391866222024"
"Route Point";"27.727755161659083";"85.2389509230852"
"Route Point";"27.72826798905907";"85.23830752819777"
"Route Point";"27.72850807929849";"85.23812647908927"
"Route Point";"27.72859622107074";"85.23786429315805"
"Route Point";"27.728540130860292";"85.2379796281457"
"Route Point";"27.728912284415507";"85.23768223822117"
"Route Point";"27.72914940551563";"85.23754242807627"
"Route Point";"27.729516215112387";"85.2370623126626"
"Route Point";"27.729581504717036";"85.23698117583992"
"Route Point";"27.729645310429238";"85.23650642484426"
"Route Point";"27.729657478025917";"85.23622278124095"
"Deurali Bhawan";"27.689988352663754";"85.34046079963446"
"Route Point";"27.69031313734037";"85.3421988710761"
"Route Point";"27.690326199957987";"85.34231286495924"
"Route Point";"27.690323824936716";"85.34241981804371"
"Route Point";"27.690282558933966";"85.34258343279362"
"Route Point";"27.69025049612969";"85.34267898648977"
"Route Point";"27.69025583993106";"85.34272223711014"
"Route Point";"27.68864170314828";"85.36104574799538"
"Route Point";"27.686429314315657";"85.36424361169337"
"Route Point";"27.68736421141561";"85.36289747804403"
"Route Point";"27.686084626512294";"85.36476027220488"
"Route Point";"27.690239511648286";"85.3427604585886"
"Route Point";"27.690104135246152";"85.34285668283701"
"Manohara";"27.686241383891097";"85.36455474793911"
"Route Point";"27.68580406586914";"85.36518942564726"
"Route Point";"27.685467392145828";"85.3657131269574"
"Route Point";"27.685066588740863";"85.36630019545555"
"Route Point";"27.690233277212403";"85.34293480217455"
"Route Point";"27.690271574455792";"85.34296799451114"
"Route Point";"27.690287605856";"85.34302432090045"
"Route Point";"27.690288199611512";"85.34309338778257"
"Forest Office";"27.683721659898602";"85.36829072982073"
"Route Point";"27.690165885906534";"85.34349136054516"
"Route Point";"27.68325256382356";"85.36895960569382"
"Route Point";"27.683041173034972";"85.36926168948412"
"Route Point";"27.690142432534838";"85.34366101026535"
"Route Point";"27.68294527511251";"85.36953628063203"
"Route Point";"27.690149557610304";"85.34392856061459"
"Route Point";"27.682854127473497";"85.36991983652116"
"Route Point";"27.68277158980641";"85.3703798353672"
"Route Point";"27.690221698973396";"85.34417867660522"
"Route Point";"27.68266351880987";"85.37159521132708"
"Route Point";"27.690336293797795";"85.34419342875479"
"Route Point";"27.682284675680812";"85.37620760500431"
"Route Point";"27.69045088850193";"85.34431345760822"
"Route Point";"27.690506701423065";"85.34438487142326"
"Route Point";"27.69055568614418";"85.34451931715012"
"Route Point";"27.690728171563";"85.34500513225795"
"Bayrak Sanothimi";"27.681943240700363";"85.37945944815874"
"Route Point";"27.690829703300007";"85.3453229740262"
"Route Point";"27.69086354719134";"85.34544970840217"
"Route Point";"27.690876906619263";"85.34555397927762"
"Route Point";"27.69096982881703";"85.34583091735841"
"Route Point";"27.68274486896557";"85.38929108530283"
"Route Point";"27.682670347474918";"85.38981311023237"
"Route Point";"27.682546540742564";"85.39015308022499"
"Route Point";"27.6911803136307";"85.34635797142982"
"Route Point";"27.691256016814258";"85.34659769386053"
"Route Point";"27.691352501187772";"85.34692123532295"
"Route Point";"27.691393766786106";"85.34708585590126"
"Route Point";"27.691469172947105";"85.34727059304714"
"Route Point";"27.68122295784059";"85.39270117878915"
"Route Point";"27.691578422725755";"85.34749522805214"
"Route Point";"27.691631563203558";"85.3476095572114"
"Route Point";"27.68111607292243";"85.39310183376074"
"Route Point";"27.691661547484077";"85.3477191925049"
"Route Point";"27.680677249856654";"85.39515271782874"
"Route Point";"27.6795418834857";"85.40045477449894"
"Route Point";"27.69167193807443";"85.34785967320204"
"Route Point";"27.67812147128254";"85.40704362094401"
"Route Point";"27.677999143949698";"85.40730278939009"
"Futsal";"27.691800187565224";"85.34801188856363"
"Siddhapokhari Bhaktapur";"27.671340114230805";"85.41969895362854"
"Route Point";"27.72710996913033";"85.41468624025583"
"Route Point";"27.72744443693908";"85.41467417031527"
"Route Point";"27.727638528701828";"85.41472513228655"
"Route Point";"27.727853987960273";"85.41485991328955"
"Route Point";"27.7281804405707";"85.4149628430605"
"Route Point";"27.728657949946253";"85.41506208479404"
"Route Point";"27.728792981739534";"85.41508287191391"
"Route Point";"27.729191843905923";"85.41500542312859"
"Route Point";"27.729445583586976";"85.4149980470538"
"Route Point";"27.72958447242541";"85.41502989828587"
"Route Point";"27.730096994449326";"85.41521865874529"
"Route Point";"27.730399105318224";"85.41526593267916"
"Route Point";"27.73083446400707";"85.41546039283274"
"Route Point";"27.73093922285941";"85.41553013026713"
"Route Point";"27.731135385765345";"85.4156981036067"
"Route Point";"27.731225899543904";"85.41576448827983"
"Route Point";"27.73167668671831";"85.41595593094826"
"Route Point";"27.731776102993642";"85.41596531867981"
"Route Point";"27.732261905995976";"85.41570749133827"
"Route Point";"27.73283614193848";"85.41550565510988"
"Route Point";"27.733089576373995";"85.4154158011079"
"Route Point";"27.733331139795553";"85.41542351245882"
"Route Point";"27.733650750526692";"85.41544932872056"
"Route Point";"27.734102714705255";"85.415482185781"
"Route Point";"27.73433893423922";"85.41546944528818"
"Route Point";"27.734600080866723";"85.41545737534763"
"Route Point";"27.73561735971659";"85.41532058268787"
"Route Point";"27.735817372002234";"85.41529912501575"
"Route Point";"27.735952988432153";"85.41532661765814"
"Route Point";"27.736502871264094";"85.41551437228917"
"Route Point";"27.73678567554716";"85.41561529040337"
"Route Point";"27.64453569547228";"85.35996682941915"
"Route Point";"27.737125751918686";"85.41560791432858"
"Route Point";"27.64450451024996";"85.35993564873932"
"Route Point";"27.644484908105643";"85.35991821438074"
"Route Point";"27.737436449037066";"85.41568905115129"
"Route Point";"27.73752814457893";"85.41574973613022"
"Route Point";"27.73791836908011";"85.41620973497629"
"Route Point";"27.73822965743294";"85.41652254760265"
"Route Point";"27.738340344116228";"85.4165942966938"
"Route Point";"27.738554001739114";"85.41668381541967"
"Route Point";"27.738651037771188";"85.41676964610815"
"Route Point";"27.73871009023767";"85.41687089949846"
"Route Point";"27.738752228159033";"85.4170073568821"
"Route Point";"27.7387516346673";"85.41711866855623"
"Route Point";"27.7387311592004";"85.41739761829378"
"Route Point";"27.73873917134007";"85.41769534349442"
"Route Point";"27.738765878468094";"85.41794344782829"
"Route Point";"27.73865163126346";"85.41862070560454"
"Route Point";"27.738478924872165";"85.41894290596247"
"Route Point";"27.738223722486964";"85.41928052902222"
"Route Point";"27.738039739001227";"85.419467613101"
"Route Point";"27.737787799820836";"85.41962653398514"
"Route Point";"27.737631116503184";"85.41970096528532"
"Route Point";"27.737498172905447";"85.4197046533227"
"Route Point";"27.737449506012148";"85.41980221867561"
"Route Point";"27.73756316097908";"85.41997119784354"
"Route Point";"27.738028462583937";"85.42048215866089"
"Route Point";"27.738383965914938";"85.42080335319042"
"Route Point";"27.738751337921418";"85.4209616035223"
"Route Point";"27.738997636715172";"85.42092405259609"
"Route Point";"27.73945343638778";"85.42102932929994"
"Route Point";"27.7397190219063";"85.4211077839136"
"Route Point";"27.739919620148104";"85.42125631123781"
"Route Point";"27.74023565065253";"85.42143099009989"
"Route Point";"27.74040419988002";"85.42144071310757"
"Route Point";"27.740618150196433";"85.42157046496868"
"Route Point";"27.7408929318172";"85.42163953185081"
"Route Point";"27.741076613745264";"85.4217042401433"
"Route Point";"27.74121281710746";"85.42179644107819"
"Route Point";"27.74145643969007";"85.42205460369587"
"Route Point";"27.741558814425208";"85.42215988039969"
"Buddha Pokhari Sanagaaun";"27.644436793736574";"85.3598877042532"
"Route Point";"27.741739824591";"85.42230404913425"
"Route Point";"27.741866234790717";"85.42240798473357"
"Route Point";"27.7423134171134";"85.42267955839634"
"Route Point";"27.742629143938387";"85.42286798357962"
"Route Point";"27.742826769474096";"85.42306177318096"
"Route Point";"27.74314012093993";"85.42320091277361"
"Route Point";"27.743356736483154";"85.42344532907008"
"Route Point";"27.74349531085816";"85.42369276285172"
"Route Point";"27.74355970188891";"85.42389962822199"
"Route Point";"27.74362587327718";"85.4240622371435"
"Route Point";"27.743673647214123";"85.42447127401829"
"Route Point";"27.743775723133403";"85.4246362298727"
"Route Point";"27.74390391136168";"85.42477369308472"
"Route Point";"27.743947827664435";"85.4248947277665"
"Route Point";"27.744146044270128";"85.42494837194681"
"Route Point";"27.74503237668589";"85.42505633085966"
"Route Point";"27.745264715058113";"85.42517971247435"
"Route Point";"27.745401506639347";"85.42539965361357"
"Route Point";"27.745552244234894";"85.42587339878082"
"Route Point";"27.7455798398745";"85.42610105127095"
"Route Point";"27.745675089286443";"85.42627338320017"
"Route Point";"27.74632996382953";"85.42692247778177"
"Route Point";"27.745918108436783";"85.42650472372772"
"Route Point";"27.74658307015345";"85.42726278305054"
"Route Point";"27.74680680022435";"85.42742036283016"
"Route Point";"27.746999373882872";"85.42754374444486"
"Route Point";"27.747362859444483";"85.4279125481844"
"Route Point";"27.74774919134012";"85.42823642492294"
"Route Point";"27.747914168291214";"85.42834538966417"
"Route Point";"27.644156720167963";"85.35976801067591"
"Route Point";"27.644048313981266";"85.3596905618906"
"Route Point";"27.643961885958184";"85.35959735512733"
"Route Point";"27.748345302920555";"85.42880941182375"
"Route Point";"27.643721312750905";"85.35919837653637"
"Route Point";"27.74854736887313";"85.42903371155262"
"Route Point";"27.64363726050561";"85.35907734185459"
"Route Point";"27.748715608521163";"85.42921207845211"
"Route Point";"27.7491016389006";"85.42940385639668"
"Route Point";"27.749471645212868";"85.42954467236996"
"Route Point";"27.749314978700024";"85.42948767542839"
"Route Point";"27.749659466701086";"85.42967341840267"
"Route Point";"27.74977666951934";"85.42983669787645"
"Route Point";"27.749571341967325";"85.43016459792851"
"Pani Tyanki Sanagaau";"27.643250559944374";"85.35877458751202"
"Route Point";"27.749515262554173";"85.43052233755589"
"Route Point";"27.749432775322564";"85.43072383850813"
"Route Point";"27.749382926893304";"85.43109633028506"
"Route Point";"27.64348757012792";"85.35895228385924"
"Route Point";"27.74924940420256";"85.43182119727135"
"Route Point";"27.74900550233145";"85.4326670989394"
"Route Point";"27.643117798376572";"85.35867232829332"
"Route Point";"27.643018598352725";"85.35857241600752"
"Route Point";"27.642816039940847";"85.35810805857183"
"Naya Basti Siddhipur";"27.642760499665606";"85.35801652818918"
"Route Point";"27.653151089349873";"85.35255789756775"
"Route Point";"27.653107433475157";"85.35263702273369"
"Cha dobato";"27.644615886003162";"85.3600861877203"
"Route Point";"27.666761665957768";"85.32338686287402"
"Turning Nepaltaar";"27.742998578770116";"85.30404310673475"
"Route Point";"27.66663309012285";"85.32349683344364"
"Route Point";"27.66536217073049";"85.3239082172513"
"Gabisa Tarkeshwor";"27.74838061256339";"85.30608158558607"
"Tanky Factory";"27.75215956832621";"85.30751086771488"
"Tusal";"27.754851578919503";"85.3085096552968"
"Naghpokhari";"27.760828476795627";"85.31076438724995"
"Route Point";"27.760660849235546";"85.31073354184628"
"Route Point";"27.76167788469377";"85.31042542308569"
"Route Point";"27.762660495690554";"85.3109947219491"
"Futung Route Point";"27.763698279919318";"85.3116961196065"
"Dadagaun";"27.750269513407556";"85.30679538846016"
"Route Point";"27.74238196314659";"85.3038265183568"
"Route Point";"27.74438283549098";"85.30456714332105"
"Route Point";"27.745489041292075";"85.30496846884489"
"Route Point";"27.747016287115503";"85.30557297170162"
"Route Point";"27.74910935355989";"85.30632935464382"
"Route Point";"27.74930785748954";"85.30645374208689"
"Route Point";"27.751386637744023";"85.307220518589"
"Route Point";"27.75302328579869";"85.30781831592321"
"Route Point";"27.75406709598525";"85.30822467058898"
"Route Point";"27.755771647957584";"85.30885465443134"
"Route Point";"27.756467109365133";"85.3091262280941"
"Route Point";"27.757308243826227";"85.30946720391512"
"Route Point";"27.75941921050987";"85.31025946140291"
"Route Point";"27.76135627940936";"85.31048979610205"
"Route Point";"27.629257436067864";"85.37417851388454"
"Route Point";"27.629683098642136";"85.37700656801462"
"Route Point";"27.667927452882772";"85.32182313501835"
"Route Point";"27.67272557740344";"85.31344659626484"
"Route Point";"27.672671536948858";"85.31321123242377"
"Kalika Chok";"27.643399062625722";"85.30461240559816"
"Chyasikot";"27.635091215844923";"85.30552536249162"
"Route Point";"27.67344799475952";"85.31416039913891"
"Route Point";"27.693616148559236";"85.31416576355696"
"Route Point";"27.69356004035891";"85.31430121511221"
"Route Point";"27.667145313970256";"85.32239947468042"
"Route Point";"27.670001251966482";"85.32158240675926"
"Route Point";"27.677153240755928";"85.31627364456654"
"Route Point";"27.69818040952462";"85.31341306865214"
"Route Point";"27.728668337013207";"85.32486040145159"
"Route Point";"27.726958612464315";"85.30440218746662"
"Route Point";"27.667769778404438";"85.32291982322933"
"Gairidhara Tangal";"27.717623061334347";"85.32824367284775"
"Naxal";"27.715136117331028";"85.32604560256004"
"Route Point";"27.714902527482245";"85.32661624252796"
"Route Point";"27.71481348420617";"85.32709501683712"
"Route Point";"27.715100203295325";"85.32713860273361"
"Route Point";"27.716540910786986";"85.32750405371188"
"Route Point";"27.717710915103883";"85.32783463597296"
"Route Point";"27.7175245225627";"85.32874960452318"
"Route Point";"27.717302513196643";"85.32952643930912"
"Route Point";"27.717927877995024";"85.33063553273678"
"Dhalkhu Chok Bishalnagar";"27.71851524869";"85.33353600651027"
"Route Point";"27.719709272441836";"85.33417638391256"
"Route Point";"27.72113745370182";"85.33504609018566"
"Route Point";"27.720882507504374";"85.33487174659967"
"Route Point";"27.72174291143262";"85.33550173044205"
"Bishalnagar Chok";"27.722259031814257";"85.33581018447876"
"Route Point";"27.72355689015425";"85.33684752881527"
"Route Point";"27.723808268659543";"85.3369739279151"
"Route Point";"27.72407478266378";"85.33701147884132"
"Route Point";"27.724358509551383";"85.33708456903696"
"Route Point";"27.72452085085895";"85.33725790679456"
"Route Point";"27.72473483235935";"85.33729244023561"
"Chandol Chok";"27.724882037142155";"85.3372310847044"
"Route Point";"27.725074649551672";"85.3372438251972"
"Route Point";"27.72627928554559";"85.337700471282"
"Route Point";"27.72653362556492";"85.33774003386497"
"Route Point";"27.72668706027208";"85.33780742436647"
"Route Point";"27.726921515210183";"85.33793617039919"
"Route Point";"27.72734501671271";"85.33824261277914"
"Route Point";"27.727534360229928";"85.3382932394743"
"Route Point";"27.728054904818947";"85.33850513398647"
"Route Point";"27.728682285358712";"85.33870562911034"
"Route Point";"27.729137237862236";"85.33875457942486"
"Route Point";"27.729542924500837";"85.33880688250065"
"Route Point";"27.729720690152725";"85.33893395215273"
"Route Point";"27.730039124393638";"85.33938121050596"
"Route Point";"27.730201457241364";"85.33981136977671"
"Route Point";"27.73023855337919";"85.34015502780676"
"Route Point";"27.730342422497994";"85.3403689339757"
"Route Point";"27.730463207320238";"85.34050974994898"
"Pairo";"27.731298607278777";"85.34085407853127"
"Route Point";"27.73150337574085";"85.34085374325514"
"Route Point";"27.731718530594513";"85.34057982265949"
"Route Point";"27.73208058332048";"85.34052114933729"
"Route Point";"27.73283406460461";"85.34089397639035"
"Route Point";"27.732921312593213";"85.34088928252459"
"Route Point";"27.733051294160987";"85.34083060920238"
"Route Point";"27.73330443133547";"85.34105155617"
"Route Point";"27.73315545736024";"85.34090034663679"
"Route Point";"27.733908337694697";"85.34135732799768"
"Route Point";"27.73410716608313";"85.34149646759033"
"Route Point";"27.73444606378371";"85.34177843481302"
"Route Point";"27.73473035718897";"85.3421039879322"
"Route Point";"27.73489149602359";"85.34237556159496"
"Route Point";"27.731906382691808";"85.34453239291906"
"Route Point";"27.732485962240492";"85.34496858716011"
"Route Point";"27.732688651135035";"85.34510403871536"
"Route Point";"27.732864334322866";"85.34539874643086"
"Route Point";"27.732999657666323";"85.34555498510598"
"Route Point";"27.73355222624154";"85.34579705446959"
"Route Point";"27.7339344524888";"85.34582152962685"
"Route Point";"27.734196490360446";"85.34597273916008"
"Route Point";"27.734775464216415";"85.346437767148"
"Route Point";"27.73498378721933";"85.34658528864384"
"Route Point";"27.735429217261192";"85.346974208951"
"Route Point";"27.73550667026719";"85.34704830497503"
"Route Point";"27.73603311184534";"85.34733429551125"
"Route Point";"27.736148252054473";"85.34745633602142"
"Route Point";"27.736301969979113";"85.34775137901306"
"Kumari Mandir";"27.736376454841405";"85.34784659743309"
"Route Point";"27.736446488370685";"85.34791197627783"
"Route Point";"27.736728402545953";"85.3480464220047"
"Route Point";"27.737023373017987";"85.34814700484276"
"Route Point";"27.73766702311672";"85.34860566258432"
"Route Point";"27.737991665845712";"85.34880984574558"
"Route Point";"27.738101165780208";"85.34892652183771"
"Route Point";"27.738182474603455";"85.34900665283202"
"Route Point";"27.7382919743462";"85.34904152154921"
"Route Point";"27.738795553047083";"85.34897949546576"
"Route Point";"27.738908316373603";"85.34899793565272"
"Route Point";"27.7390842862789";"85.34912232309578"
"Route Point";"27.739260849388966";"85.3491012006998"
"Route Point";"27.739533557226938";"85.3489613905549"
"Route Point";"27.74005404450287";"85.34893222153187"
"Route Point";"27.74028550326811";"85.34887555986643"
"Route Point";"27.740526457255136";"85.34871529787779"
"Route Point";"27.740684323371486";"85.34856744110584"
"Route Point";"27.74116741600565";"85.34833811223507"
"Route Point";"27.741561485069187";"85.34806586802006"
"Route Point";"27.741803919921864";"85.34795824438335"
"Route Point";"27.742014009908655";"85.34771516919136"
"Route Point";"27.742592348754002";"85.34733798354864"
"Route Point";"27.742814900082664";"85.34731283783913"
"Route Point";"27.742992050615275";"85.34732960164547"
"Mandikhatar";"27.742964157585718";"85.34742046147585"
"Route Point";"27.6942104780957";"85.3206392750144"
"Aryalgau";"27.715421648334463";"85.38689687848091"
"Dugurne pani";"27.74332379907901";"85.30005600303411"
"Route Point";"27.74402112037354";"85.30004259198904"
"Route Point";"27.743577505853843";"85.3000630438328"
"Route Point";"27.74303359341205";"85.2999534085393"
"Sano pul";"27.74661007208293";"85.29930364340544"
"Route Point";"27.746425212585518";"85.29950581490992"
"Route Point";"27.74622076889153";"85.29997520148754"
"Route Point";"27.746799085401985";"85.29931034892797"
"Route Point";"27.747029342942405";"85.29919903725386"
"Milan Basti Chok";"27.74923367818596";"85.30007109045982"
"Sunflower Chok";"27.75070093542591";"85.30021525919437"
"Mandir Paiyutaar";"27.75381845762756";"85.3011915832758"
"Payautar";"27.757400516029403";"85.29825188219547"
"Route Point";"27.757808470974336";"85.29793672263622"
"Basnettar Route Point";"27.762785694884528";"85.29383931308983"
"Route Point";"27.737391046361594";"85.30143901705742"
"Route Point";"27.73765930764705";"85.30131161212921"
"Route Point";"27.737596396873876";"85.30132502317429"
"Route Point";"27.737934096730314";"85.30117716640234"
"Astanarayan";"27.738209181867933";"85.30101019889118"
"Route Point";"27.738875971115565";"85.30067626386881"
"Route Point";"27.73863471673207";"85.30081875622272"
"Route Point";"27.739296161976636";"85.30043318867683"
"Route Point";"27.739664124394114";"85.30024643987419"
"Route Point";"27.74022081356015";"85.2999909594655"
"Route Point";"27.7405498997944";"85.29979817569257"
"Route Point";"27.74087631437387";"85.29971335083246"
"Route Point";"27.741121718145493";"85.29970631003378"
"Route Point";"27.741400356098737";"85.29978476464747"
"Route Point";"27.74169264328169";"85.29979482293129"
"Route Point";"27.742051695499015";"85.29974386096"
"Route Point";"27.742217274552598";"85.29976598918438"
"Route Point";"27.74267543463656";"85.29986992478369"
"Route Point";"27.744849294886365";"85.29992055147886"
"Route Point";"27.74558369732892";"85.2999272570014"
"Route Point";"27.747270282012508";"85.29916517436504"
"Route Point";"27.747489856562915";"85.29910046607256"
"Route Point";"27.74768124212753";"85.29912728816271"
"Route Point";"27.747840878201696";"85.29930129647255"
"Route Point";"27.748037010678804";"85.29940355569124"
"Route Point";"27.74837349129179";"85.2995128557086"
"Route Point";"27.748747357420317";"85.29968686401844"
"Route Point";"27.749091847216892";"85.29996883124113"
"Route Point";"27.74948173357907";"85.30017267912626"
"Route Point";"27.74957816644419";"85.30024543404579"
"Route Point";"27.749722370507826";"85.30045833438635"
"Route Point";"27.74983393566062";"85.30055724084379"
"Route Point";"27.749976655809117";"85.30060283839703"
"Route Point";"27.750081396256473";"85.30057031661272"
"Route Point";"27.750470982362";"85.30011031776665"
"Route Point";"27.750195631473723";"85.30046235769987"
"Route Point";"27.75053952326152";"85.30011702328922"
"Route Point";"27.751097937121216";"85.30028197914363"
"Route Point";"27.751442122770918";"85.30030813068151"
"Route Point";"27.751836451372068";"85.30029170215131"
"Route Point";"27.752278251998785";"85.30035842210054"
"Route Point";"27.752474673192733";"85.3004264831543"
"Route Point";"27.752682665641803";"85.30063703656197"
